id,create_date,update_date,cat,sub
1601.02517,2016-01-11,2017-10-09,nlin,nlin.SI
1605.02394,2016-05-08,2016-06-28,nlin,nlin.SI
1607.02645,2016-07-09,,nlin,nlin.CD
1704.00714,2017-04-03,,nlin,nlin.PS
1604.08413,2016-04-28,2016-08-18,nlin,nlin.PS
1503.00548,2015-03-02,,nlin,nlin.AO
1710.11079,2017-10-30,,nlin,nlin.PS
1610.02309,2016-10-06,,nlin,nlin.CD
1604.01223,2016-04-05,2016-06-20,nlin,nlin.SI
1404.4589,2014-04-17,,nlin,nlin.CD
1610.05665,2016-10-18,2016-12-01,nlin,nlin.PS
1312.1878,2013-12-06,2014-11-28,nlin,nlin.SI
1503.00853,2015-03-03,,nlin,nlin.PS
1704.07834,2017-04-25,2017-06-13,nlin,nlin.SI
1605.00485,2016-05-02,2016-06-22,nlin,nlin.PS
1608.03506,2016-08-11,2017-02-20,nlin,nlin.SI
1303.5633,2013-03-22,,nlin,nlin.AO
1404.3256,2014-04-11,2015-01-12,nlin,nlin.PS
1707.02474,2017-07-08,,nlin,nlin.CD
1512.05821,2015-12-17,,nlin,nlin.SI
1510.05033,2015-10-16,,nlin,nlin.AO
1712.01673,2017-12-05,,nlin,nlin.SI
1708.05300,2017-08-16,2017-09-17,nlin,nlin.CD
1410.3565,2014-10-14,2014-11-18,nlin,nlin.SI
1502.08006,2015-02-27,,nlin,nlin.PS
1301.0990,2013-01-06,,nlin,nlin.SI
1311.1597,2013-11-07,,nlin,nlin.SI
1410.2335,2014-10-08,2016-02-22,nlin,nlin.SI
1611.10254,2016-11-30,,nlin,nlin.SI
1402.3816,2014-02-16,,nlin,nlin.SI
1304.7567,2013-04-29,2017-08-30,nlin,nlin.SI
1401.3315,2014-01-14,,nlin,nlin.CD
1304.1943,2013-04-06,,nlin,nlin.CG
1503.02642,2015-02-19,,nlin,nlin.CD
1302.0922,2013-02-04,,nlin,nlin.CD
1407.8390,2014-07-31,2015-01-27,nlin,nlin.SI
1403.1943,2014-03-08,,nlin,nlin.AO
1711.01432,2017-11-04,,nlin,nlin.AO
1702.08709,2017-02-28,2017-03-15,nlin,nlin.SI
1804.05784,2018-04-16,2018-04-18,nlin,nlin.CD
1408.2141,2014-08-09,,nlin,nlin.CD
1705.08043,2017-05-22,,nlin,nlin.CD
1409.4293,2014-09-15,,nlin,nlin.CD
1708.01901,2017-08-06,,nlin,nlin.SI
1411.6613,2014-11-24,,nlin,nlin.PS
1504.00783,2015-04-03,2015-08-25,nlin,nlin.SI
1706.06316,2017-06-20,2017-09-18,nlin,nlin.AO
1807.02185,2018-07-05,,nlin,nlin.SI
1507.07988,2015-07-28,,nlin,nlin.SI
1506.02836,2015-06-09,2017-06-27,nlin,nlin.CD
1710.00736,2017-10-02,2017-10-05,nlin,nlin.SI
1302.5138,2013-02-20,2015-01-05,nlin,nlin.SI
1406.4124,2014-06-15,2015-03-23,nlin,nlin.AO
1411.1783,2014-11-06,2014-12-10,nlin,nlin.CD
1510.00283,2015-10-01,,nlin,nlin.PS
1601.06768,2016-01-25,,nlin,nlin.CD
1304.5132,2013-04-18,,nlin,nlin.CD
1411.4209,2014-11-15,,nlin,nlin.AO
1304.1583,2013-04-04,,nlin,nlin.PS
1410.1793,2014-10-07,,nlin,nlin.CD
1607.07542,2016-07-26,,nlin,nlin.PS
1605.09633,2016-05-31,,nlin,nlin.SI
1301.4731,2013-01-20,2013-12-22,nlin,nlin.CD
1709.05541,2017-09-16,2018-01-26,nlin,nlin.PS
1405.2413,2014-05-10,2014-09-19,nlin,nlin.AO
1703.06343,2017-03-18,,nlin,nlin.PS
1408.3437,2014-08-14,2015-05-14,nlin,nlin.SI
1402.3743,2014-02-15,,nlin,nlin.PS
1710.03986,2017-10-11,,nlin,nlin.PS
1304.0040,2013-03-29,2013-06-04,nlin,nlin.PS
1611.03461,2016-11-10,,nlin,nlin.CD
1406.6630,2014-06-25,2015-11-20,nlin,nlin.SI
1407.1711,2014-07-07,,nlin,nlin.CD
1708.03781,2017-08-12,2018-01-26,nlin,nlin.SI
1607.00998,2016-07-04,,nlin,nlin.AO
1303.3823,2013-03-15,2014-07-31,nlin,nlin.CD
1504.02010,2015-04-08,,nlin,nlin.CD
1805.00193,2018-05-01,,nlin,nlin.AO
1509.04514,2015-09-15,,nlin,nlin.PS
1605.01998,2016-05-06,,q-fin,q-fin.CP
1305.6023,2013-05-26,2015-05-21,q-fin,q-fin.CP
1603.01580,2016-03-04,2016-04-25,q-fin,q-fin.TR
1805.05259,2018-05-14,,q-fin,q-fin.RM
1407.4614,2014-07-17,2014-12-29,q-fin,q-fin.TR
1801.05279,2018-01-16,2018-02-28,q-fin,q-fin.GN
1606.01343,2016-06-04,,q-fin,q-fin.MF
1801.07817,2018-01-23,,q-fin,q-fin.MF
1503.06020,2015-03-20,,q-fin,q-fin.GN
1305.7309,2013-05-31,,q-fin,q-fin.PM
1603.08344,2016-03-28,2016-05-10,q-fin,q-fin.GN
1403.3627,2014-03-14,,q-fin,q-fin.GN
1801.10515,2018-01-31,2018-03-12,q-fin,q-fin.RM
1704.03110,2017-04-10,,q-fin,q-fin.PR
1602.02192,2016-02-05,2017-05-02,q-fin,q-fin.PM
1711.00427,2017-11-01,2018-05-15,q-fin,q-fin.MF
1801.05597,2018-01-17,,q-fin,q-fin.CP
1602.06295,2016-02-19,,q-fin,q-fin.GN
1702.05434,2017-02-17,2017-09-27,q-fin,q-fin.TR
1708.08857,2017-08-29,2017-10-04,q-fin,q-fin.TR
1406.2292,2014-06-09,,q-fin,q-fin.PR
1701.04260,2017-01-16,,q-fin,q-fin.PR
1506.04063,2015-06-12,2016-08-03,q-fin,q-fin.MF
1311.4798,2013-11-19,,q-fin,q-fin.GN
1307.2436,2013-07-09,2014-03-25,q-fin,q-fin.PR
1302.3958,2013-02-16,,q-fin,q-fin.GN
1807.09583,2018-06-13,,q-fin,q-fin.GN
1502.00225,2015-02-01,,q-fin,q-fin.GN
1308.0665,2013-08-03,2013-11-08,q-fin,q-fin.PR
1407.1595,2014-07-07,2015-07-25,q-fin,q-fin.PM
1506.08595,2015-06-29,2017-02-03,q-fin,q-fin.PR
1310.0032,2013-09-30,,q-fin,q-fin.PR
1610.00312,2016-10-02,,q-fin,q-fin.MF
1306.6583,2013-06-27,,q-fin,q-fin.CP
1801.07358,2018-01-22,,q-fin,q-fin.RM
1703.01574,2017-03-05,2018-07-10,q-fin,q-fin.MF
1608.06781,2016-08-24,2017-02-24,q-fin,q-fin.ST
1611.09179,2016-11-28,2018-08-01,q-fin,q-fin.CP
1310.4471,2013-10-16,2015-09-09,q-fin,q-fin.TR
1310.3052,2013-10-11,2014-03-06,q-fin,q-fin.PR
1611.04941,2016-11-15,2017-06-29,q-fin,q-fin.ST
1506.02789,2015-06-09,2015-08-28,q-fin,q-fin.TR
1604.00254,2016-04-01,,q-fin,q-fin.RM
1605.03551,2016-05-11,,q-fin,q-fin.GN
1504.07805,2015-04-29,2015-05-11,q-fin,q-fin.RM
1510.03220,2015-10-12,2015-12-18,q-fin,q-fin.MF
1507.00208,2015-07-01,2016-10-16,q-fin,q-fin.MF
1605.06849,2016-05-22,2017-05-04,q-fin,q-fin.PM
1303.4082,2013-03-17,,q-fin,q-fin.PR
1803.07720,2018-03-20,,q-fin,q-fin.MF
1307.4591,2013-07-17,,q-fin,q-fin.PR
1711.00737,2017-11-02,2018-02-14,q-fin,q-fin.MF
1805.00896,2018-05-02,,q-fin,q-fin.EC
1701.01327,2017-01-05,2017-11-14,q-fin,q-fin.TR
1411.5159,2014-11-19,,q-fin,q-fin.GN
1404.3258,2014-04-12,2015-10-26,q-fin,q-fin.ST
1803.01389,2018-03-04,,q-fin,q-fin.ST
1408.6122,2014-08-26,2015-01-14,q-fin,q-fin.MF
1607.02289,2016-07-08,2017-04-17,q-fin,q-fin.RM
1609.02354,2016-09-08,,q-fin,q-fin.ST
1608.03352,2016-08-10,,q-fin,q-fin.CP
1605.06301,2016-05-20,,q-fin,q-fin.RM
1309.3771,2013-09-15,,q-fin,q-fin.GN
1407.7328,2014-07-28,,q-fin,q-fin.PR
1701.04431,2017-01-16,,q-fin,q-fin.EC
1409.5321,2014-09-18,,q-fin,q-fin.ST
1707.03746,2017-07-12,2017-08-03,q-fin,q-fin.EC
1801.02994,2018-01-07,,q-fin,q-fin.GN
1409.6042,2014-09-21,,q-fin,q-fin.MF
1803.03941,2018-03-11,,q-fin,q-fin.MF
1608.01795,2016-08-05,2017-08-24,q-fin,q-fin.TR
1801.05352,2018-01-16,2018-03-20,q-fin,q-fin.GN
1708.02563,2017-08-08,2018-03-16,q-fin,q-fin.PR
1611.04494,2016-11-14,2018-05-20,q-fin,q-fin.RM
1708.07469,2017-08-24,2018-07-27,q-fin,q-fin.CP
1511.03777,2015-11-12,,q-fin,q-fin.GN
1510.04899,2015-10-16,,q-fin,q-fin.CP
1302.3654,2013-02-14,2013-07-01,q-fin,q-fin.RM
1509.05471,2015-09-17,2015-09-21,q-fin,q-fin.ST
1507.04797,2015-07-16,2018-05-22,q-fin,q-fin.EC
1602.08297,2016-02-26,2018-07-03,q-fin,q-fin.MF
1510.08103,2015-10-27,,q-fin,q-fin.EC
1512.07340,2015-12-22,,q-fin,q-fin.PR
1611.01531,2016-10-29,,q-fin,q-fin.GN
1304.3135,2013-02-11,,q-fin,q-fin.TR
1711.10210,2017-11-28,,q-fin,q-fin.RM
1602.00125,2016-01-30,,q-fin,q-fin.RM
1312.2203,2013-12-08,,q-fin,q-fin.GN
1602.05749,2016-02-18,,q-fin,q-fin.RM
1405.2442,2014-05-10,2014-11-12,q-fin,q-fin.PM
1404.7377,2014-04-28,,q-fin,q-fin.EC
1701.07152,2017-01-24,,q-fin,q-fin.ST
1411.1103,2014-11-04,2015-09-21,q-fin,q-fin.PM
1503.05098,2015-03-17,2015-06-06,q-fin,q-fin.GN
1707.05146,2017-07-17,2017-12-27,q-fin,q-fin.EC
1603.08114,2016-03-26,,q-fin,q-fin.CP
1410.0112,2014-10-01,,q-fin,q-fin.ST
1409.1451,2014-09-04,,q-fin,q-fin.EC
1401.1888,2014-01-08,2016-02-21,q-fin,q-fin.TR
1511.09203,2015-11-30,2017-04-04,q-fin,q-fin.EC
1701.01255,2017-01-05,,q-fin,q-fin.ST
1607.07582,2016-07-26,,q-fin,q-fin.GN
1302.3818,2013-02-15,2013-05-12,q-fin,q-fin.GN
1805.12110,2018-04-24,,q-fin,q-fin.GN
1607.04883,2016-07-17,2017-01-24,q-fin,q-fin.ST
1407.5305,2014-07-20,2014-08-17,q-fin,q-fin.RM
1411.0570,2014-11-03,,q-fin,q-fin.ST
1404.7314,2014-04-29,,q-fin,q-fin.PR
1802.05614,2018-02-15,,q-fin,q-fin.MF
1407.4512,2014-07-16,2014-11-23,q-fin,q-fin.TR
1407.5305,2014-07-20,2014-08-17,q-fin,q-fin.EC
1312.1645,2013-12-05,2015-04-28,q-fin,q-fin.RM
1801.05752,2017-12-15,,q-fin,q-fin.CP
1710.01578,2017-10-04,2017-11-01,q-fin,q-fin.RM
1709.08516,2017-09-25,,q-fin,q-fin.ST
1707.02087,2017-07-07,,q-fin,q-fin.RM
1509.08503,2015-09-28,,q-fin,q-fin.TR
1304.5065,2013-04-18,,q-fin,q-fin.RM
1801.08804,2018-01-26,2018-03-20,q-fin,q-fin.MF
1303.4849,2013-03-20,,q-fin,q-fin.PR
1807.08222,2018-07-21,,q-fin,q-fin.MF
1709.06759,2017-09-20,,q-fin,q-fin.CP
1601.06477,2016-01-24,,q-fin,q-fin.PR
1611.00156,2016-11-01,,q-fin,q-fin.EC
1708.03992,2017-08-13,2018-02-05,q-fin,q-fin.ST
1602.00090,2016-01-30,,q-fin,q-fin.EC
1704.06508,2017-04-21,,q-fin,q-fin.EC
1406.0077,2014-05-31,,q-fin,q-fin.MF
1508.06024,2015-08-25,,q-fin,q-fin.TR
1712.00585,2017-12-02,,q-fin,q-fin.PM
1601.02246,2016-01-10,,q-fin,q-fin.PR
1508.04351,2015-08-18,,q-fin,q-fin.MF
1710.01787,2017-10-04,,q-fin,q-fin.RM
1601.01804,2016-01-08,2016-03-25,q-fin,q-fin.EC
1307.4643,2013-07-17,2014-03-18,q-fin,q-fin.ST
1503.07676,2015-03-26,2016-10-25,q-fin,q-fin.RM
1608.02428,2016-07-18,2016-12-13,q-fin,q-fin.EC
1310.4994,2013-10-18,2015-01-20,q-fin,q-fin.TR
1412.5332,2014-12-17,2014-12-22,q-fin,q-fin.CP
1706.01534,2017-05-05,2017-07-26,q-fin,q-fin.PR
1802.10228,2018-02-27,,q-fin,q-fin.PR
1505.07224,2015-05-27,2017-02-04,q-fin,q-fin.MF
1405.6990,2014-05-25,2014-09-21,q-fin,q-fin.ST
1805.08454,2018-05-22,,q-fin,q-fin.TR
1501.01573,2015-01-07,2016-06-27,q-fin,q-fin.PM
1607.00448,2016-07-01,2018-03-27,q-fin,q-fin.RM
1311.2278,2013-11-10,,q-fin,q-fin.ST
1512.01527,2015-12-04,2016-07-28,q-fin,q-fin.MF
1411.6657,2014-11-24,2014-12-15,q-fin,q-fin.PM
1406.5718,2014-06-22,,q-fin,q-fin.GN
1602.08442,2015-12-17,,q-fin,q-fin.GN
1306.0887,2013-06-04,2014-05-01,q-fin,q-fin.RM
1706.05911,2017-06-09,,q-fin,q-fin.EC
1501.05040,2015-01-20,2015-07-27,q-fin,q-fin.ST
1605.00634,2016-05-02,,q-fin,q-fin.GN
1703.07513,2017-03-22,,q-fin,q-fin.GN
1412.1469,2014-12-03,,q-fin,q-fin.MF
1408.6070,2014-08-26,2015-08-02,q-fin,q-fin.PM
1608.01103,2016-08-03,,q-fin,q-fin.ST
1806.08107,2018-06-21,,q-fin,q-fin.CP
1603.01397,2016-03-04,,q-fin,q-fin.GN
1401.1639,2014-01-08,,q-fin,q-fin.PM
1601.07593,2016-01-27,,q-fin,q-fin.PM
1805.11932,2018-05-25,,q-fin,q-fin.EC
1609.05200,2016-03-07,,q-fin,q-fin.EC
1601.05081,2016-01-17,,q-fin,q-fin.GN
1312.5073,2013-12-18,,q-fin,q-fin.PR
1410.0673,2014-10-02,2014-12-08,q-fin,q-fin.MF
1705.10974,2017-05-31,,q-fin,q-fin.CP
1506.01315,2015-06-01,,q-fin,q-fin.EC
1708.02625,2017-06-23,,q-fin,q-fin.GN
1306.0100,2013-06-01,,q-fin,q-fin.GN
1308.0669,2013-08-03,,q-fin,q-fin.RM
1505.03030,2015-05-12,,q-fin,q-fin.CP
1704.08523,2017-04-27,2018-05-11,q-fin,q-fin.RM
1712.10105,2017-12-28,2018-03-14,q-fin,q-fin.PR
1707.09829,2017-07-31,,q-fin,q-fin.RM
1609.00599,2016-09-02,2017-09-04,q-fin,q-fin.TR
1512.07087,2015-12-22,,q-fin,q-fin.CP
1705.01454,2017-05-03,2017-05-09,q-fin,q-fin.EC
1802.04232,2018-02-12,2018-06-26,q-fin,q-fin.RM
1412.5072,2014-12-16,,q-fin,q-fin.TR
1807.11703,2018-07-31,,q-fin,q-fin.MF
1403.3223,2014-03-13,,q-fin,q-fin.PM
1712.00602,2017-12-02,,q-fin,q-fin.EC
1512.05924,2015-12-18,2017-09-04,q-fin,q-fin.MF
1709.10478,2017-09-29,2018-07-23,q-fin,q-fin.EC
1701.02216,2017-01-09,2018-04-12,q-fin,q-fin.EC
1405.5294,2014-05-21,2015-07-23,q-fin,q-fin.CP
1608.00878,2016-08-02,,q-fin,q-fin.EC
1805.03492,2018-05-08,,q-fin,q-fin.EC
1610.07694,2016-10-24,2017-10-20,q-fin,q-fin.TR
1403.5965,2014-03-24,,q-fin,q-fin.ST
1602.05883,2016-02-18,2017-02-25,q-fin,q-fin.RM
1308.6256,2013-08-28,2013-09-16,q-fin,q-fin.RM
1412.5558,2014-12-17,,q-fin,q-fin.TR
1603.02438,2016-03-08,2017-05-20,q-fin,q-fin.GN
1302.0134,2013-02-01,2014-09-03,q-fin,q-fin.PM
1401.1292,2014-01-07,,q-fin,q-fin.ST
1501.07473,2015-01-24,2015-06-20,q-fin,q-fin.MF
1309.0582,2013-09-03,,q-fin,q-fin.ST
1304.5156,2013-04-18,,q-fin,q-fin.PR
1303.3133,2013-03-13,,q-fin,q-fin.TR
1806.01743,2018-06-05,,q-fin,q-fin.PM
1606.03325,2016-06-10,2018-05-23,q-fin,q-fin.PM
1310.1020,2013-10-03,2017-05-03,q-fin,q-fin.PR
1311.5661,2013-11-22,,q-fin,q-fin.ST
1307.2493,2013-07-09,,q-fin,q-fin.PR
1609.04065,2016-09-13,,q-fin,q-fin.CP
1405.2609,2014-05-11,2014-10-27,q-fin,q-fin.MF
1412.1618,2014-12-04,,q-fin,q-fin.GN
1405.2240,2014-05-09,2014-12-14,q-fin,q-fin.MF
1304.4853,2013-04-17,,q-fin,q-fin.RM
1405.3561,2014-05-14,2016-04-10,q-fin,q-fin.CP
1706.02936,2017-06-09,2018-01-12,q-fin,q-fin.CP
1306.2073,2013-06-09,,q-fin,q-fin.TR
1701.02662,2016-12-19,,q-fin,q-fin.GN
1602.05858,2016-02-18,,q-fin,q-fin.PM
1301.5877,2013-01-24,,q-fin,q-fin.GN
1303.1064,2013-03-05,,q-fin,q-fin.PM
1702.03226,2017-02-10,2017-03-24,q-fin,q-fin.EC
1311.0236,2013-11-01,,q-fin,q-fin.GN
1511.05303,2015-11-17,,q-fin,q-fin.RM
1803.02171,2018-03-06,2018-07-27,q-fin,q-fin.EC
1312.7057,2013-12-26,,q-fin,q-fin.ST
1602.08258,2016-02-26,,q-fin,q-fin.ST
1509.01839,2015-09-06,,q-fin,q-fin.EC
1806.09198,2018-06-24,2018-07-09,q-fin,q-fin.TR
1508.05241,2015-08-21,2015-11-09,q-fin,q-fin.PM
1610.01937,2016-10-06,,q-fin,q-fin.TR
1508.07914,2015-08-31,2017-05-08,q-fin,q-fin.TR
1505.02416,2015-05-10,2016-08-29,q-fin,q-fin.PM
1406.6038,2014-06-23,2014-07-23,q-fin,q-fin.RM
1410.5787,2014-10-17,,q-fin,q-fin.GN
1404.5140,2014-04-21,,q-fin,q-fin.CP
1409.2575,2014-09-08,2015-05-15,q-fin,q-fin.RM
1701.02646,2016-09-16,,q-fin,q-fin.EC
1602.09078,2016-02-29,2016-03-01,q-fin,q-fin.CP
1307.2176,2013-07-08,,q-fin,q-fin.GN
1703.04423,2017-03-13,2017-06-28,q-fin,q-fin.PM
1705.01144,2017-04-25,,q-fin,q-fin.ST
1803.00329,2018-03-01,,q-fin,q-fin.MF
1701.04780,2017-01-11,2017-05-02,q-fin,q-fin.MF
1406.6862,2014-06-26,,q-fin,q-fin.ST
1408.1365,2014-08-06,,q-fin,q-fin.GN
1503.03705,2015-03-12,2017-12-01,q-fin,q-fin.CP
1301.0907,2013-01-05,,q-fin,q-fin.PM
1607.02093,2016-07-03,,q-fin,q-fin.ST
1308.3892,2013-08-18,2014-03-31,q-fin,q-fin.GN
1405.1247,2014-05-06,,q-fin,q-fin.ST
1601.01804,2016-01-08,2016-03-25,q-fin,q-fin.GN
1804.04283,2018-04-11,,q-fin,q-fin.MF
1703.00182,2017-03-01,2017-06-29,q-fin,q-fin.PR
1409.2023,2014-09-06,,q-fin,q-fin.PM
1510.03928,2015-10-13,2017-09-24,q-fin,q-fin.CP
1301.7078,2013-01-27,,q-fin,q-fin.PR
1610.09230,2016-10-28,2018-05-10,q-fin,q-fin.MF
1703.09500,2017-03-28,,q-fin,q-fin.PR
1802.03376,2018-02-09,2018-02-22,q-fin,q-fin.RM
1609.05177,2016-09-16,,q-fin,q-fin.ST
1404.3274,2014-04-12,,q-fin,q-fin.ST
1305.2693,2013-05-13,,q-fin,q-fin.PR
1404.0601,2014-04-02,2014-10-09,q-fin,q-fin.PR
1304.0353,2013-04-01,2013-05-01,q-fin,q-fin.ST
1506.08692,2015-06-29,2015-11-10,q-fin,q-fin.ST
1307.5975,2013-07-23,,q-fin,q-fin.GN
1712.03566,2017-12-10,,q-fin,q-fin.MF
1609.05939,2016-09-19,2016-10-03,q-fin,q-fin.RM
1402.3483,2014-02-14,,q-fin,q-fin.ST
1309.2211,2013-09-09,2017-08-30,q-fin,q-fin.PR
1601.04478,2016-01-18,,q-fin,q-fin.GN
1805.08544,2018-05-22,,q-fin,q-fin.RM
1709.03535,2017-09-11,2018-05-17,q-fin,q-fin.EC
1512.03537,2015-12-11,,q-fin,q-fin.PM
1709.10295,2017-09-29,2018-02-23,q-fin,q-fin.RM
1510.03398,2015-09-06,,q-fin,q-fin.EC
1704.04450,2017-04-14,,q-fin,q-fin.RM
1601.00233,2016-01-02,,q-fin,q-fin.GN
1605.05814,2016-05-19,,q-fin,q-fin.CP
1504.06235,2015-04-23,,q-fin,q-fin.ST
1508.03373,2015-08-13,2016-09-30,q-fin,q-fin.MF
1305.4719,2013-05-21,2017-11-21,q-fin,q-fin.PR
1410.7317,2014-10-27,2015-01-05,q-fin,q-fin.TR
1702.08867,2017-02-28,2017-10-15,q-fin,q-fin.CP
1703.02104,2017-02-27,,q-fin,q-fin.EC
1501.07480,2015-01-29,2016-04-20,q-fin,q-fin.MF
1610.09875,2016-10-31,,q-fin,q-fin.MF
1608.01891,2016-08-04,,q-fin,q-fin.EC
1704.01028,2017-04-04,,q-fin,q-fin.EC
1401.1888,2014-01-08,2016-02-21,q-fin,q-fin.ST
1305.5373,2013-05-23,2013-06-10,q-fin,q-fin.GN
1708.06586,2017-08-22,,q-fin,q-fin.CP
1305.6762,2013-05-29,,q-fin,q-fin.RM
1407.4452,2014-07-16,2014-10-14,q-fin,q-fin.MF
1412.7943,2014-12-26,,q-fin,q-fin.MF
1604.08224,2016-04-27,2016-09-05,q-fin,q-fin.MF
1711.03642,2017-11-09,,q-fin,q-fin.PR
1402.1624,2014-02-07,,q-fin,q-fin.ST
1804.04170,2018-04-11,,q-fin,q-fin.TR
1311.5753,2013-11-21,2014-02-18,q-fin,q-fin.ST
1403.6093,2014-03-24,2015-06-07,q-fin,q-fin.PM
1608.07831,2016-08-28,,q-fin,q-fin.RM
1404.0375,2014-04-01,,q-fin,q-fin.GN
1806.05028,2018-06-13,,q-fin,q-fin.EC
1411.4265,2014-11-16,2015-08-11,q-fin,q-fin.RM
1501.01573,2015-01-07,2016-06-27,q-fin,q-fin.RM
1710.06285,2017-10-17,2017-12-29,q-fin,q-fin.EC
1803.00261,2018-03-01,,q-fin,q-fin.RM
1301.5497,2013-01-23,2014-07-12,q-fin,q-fin.RM
1303.7402,2013-03-28,,q-fin,q-fin.GN
1707.00947,2017-06-30,,q-fin,q-fin.EC
1601.01352,2016-01-06,2016-07-10,q-fin,q-fin.MF
1409.0118,2014-08-30,,q-fin,q-fin.CP
1311.4503,2013-11-18,,q-fin,q-fin.PR
1511.08591,2015-11-27,,q-fin,q-fin.EC
1807.05396,2018-07-14,,q-fin,q-fin.PR
1806.06657,2018-06-18,,q-fin,q-fin.EC
1806.05101,2018-06-13,,q-fin,q-fin.TR
1412.1325,2014-12-03,2015-02-26,q-fin,q-fin.PR
1807.02422,2018-07-05,,q-fin,q-fin.RM
1305.6868,2013-05-29,2013-06-24,q-fin,q-fin.RM
1412.8414,2014-12-29,2015-04-07,q-fin,q-fin.PR
1703.10897,2017-03-31,2018-07-06,q-fin,q-fin.EC
1504.08136,2015-04-30,,q-fin,q-fin.PR
1509.00629,2015-09-02,2017-01-13,q-fin,q-fin.CP
1406.0070,2014-05-31,,q-fin,q-fin.GN
1401.3281,2014-01-14,,q-fin,q-fin.GN
1712.08716,2017-12-23,2018-04-23,q-fin,q-fin.EC
1506.00146,2015-05-30,2017-07-11,q-fin,q-fin.EC
1411.2215,2014-11-09,,q-fin,q-fin.ST
1802.05264,2018-02-11,,q-fin,q-fin.GN
1408.1022,2014-08-05,2014-08-05,q-fin,q-fin.EC
1406.2053,2014-06-08,,q-fin,q-fin.CP
1709.00641,2017-09-02,,q-fin,q-fin.MF
1709.01024,2017-08-31,2017-09-22,q-fin,q-fin.EC
1709.09955,2017-09-28,,q-fin,q-fin.RM
1702.05944,2017-02-20,,q-fin,q-fin.ST
1501.02276,2015-01-09,2015-01-22,q-fin,q-fin.ST
1505.07705,2015-05-28,,q-fin,q-fin.MF
1409.2661,2014-09-09,,q-fin,q-fin.RM
1805.03890,2018-05-10,2018-07-14,q-fin,q-fin.RM
1407.1453,2014-07-05,,q-fin,q-fin.MF
1703.01292,2017-03-04,2017-11-12,q-fin,q-fin.EC
1503.05416,2015-03-18,,q-fin,q-fin.EC
1708.05957,2017-08-20,,q-fin,q-fin.MF
1807.00568,2018-07-02,,q-fin,q-fin.PM
1710.03252,2017-10-09,2018-02-09,q-fin,q-fin.RM
1301.6519,2013-01-28,,q-fin,q-fin.GN
1708.08622,2017-08-29,,q-fin,q-fin.RM
1309.0362,2013-09-02,2014-03-17,q-fin,q-fin.PM
1308.5836,2013-08-27,2014-06-17,q-fin,q-fin.ST
1806.09198,2018-06-24,2018-07-09,q-fin,q-fin.PR
1410.0448,2014-10-02,2014-12-08,q-fin,q-fin.PR
1404.5138,2014-04-21,,q-fin,q-fin.CP
1402.0910,2014-02-04,,q-fin,q-fin.GN
1608.07694,2016-08-27,,q-fin,q-fin.ST
1501.00882,2014-12-19,,q-fin,q-fin.EC
1410.4847,2014-09-30,,q-fin,q-fin.RM
1604.02269,2016-04-08,,q-fin,q-fin.MF
1506.03414,2015-06-10,2018-05-24,q-fin,q-fin.GN
1607.08287,2016-07-27,2017-06-08,q-fin,q-fin.RM
1411.4193,2014-11-15,,q-fin,q-fin.MF
1510.04841,2015-10-16,,q-fin,q-fin.ST
1408.2985,2014-08-13,,q-fin,q-fin.GN
1312.5073,2013-12-18,,q-fin,q-fin.RM
1703.03195,2017-03-09,,q-fin,q-fin.ST
1503.08628,2015-03-30,,q-fin,q-fin.MF
1609.05177,2016-09-16,,q-fin,q-fin.TR
1508.03282,2015-08-13,2017-06-28,q-fin,q-fin.MF
1511.05661,2015-11-18,2015-11-24,q-fin,q-fin.PR
1608.08283,2016-08-29,,q-fin,q-fin.RM
1310.3077,2013-10-11,,q-fin,q-fin.TR
1312.3917,2013-12-13,2017-01-31,q-fin,q-fin.PM
1602.04372,2016-02-13,,q-fin,q-fin.CP
1605.04941,2016-03-05,,q-fin,q-fin.RM
1409.2226,2014-09-08,2014-12-09,q-fin,q-fin.MF
1712.08329,2017-12-22,2018-01-23,q-fin,q-fin.CP
1406.0044,2014-05-30,2014-10-01,q-fin,q-fin.PM
1301.5425,2013-01-23,,q-fin,q-fin.RM
1602.04466,2016-02-14,,q-fin,q-fin.EC
1710.07918,2017-10-22,,q-fin,q-fin.GN
1803.07843,2018-03-21,,q-fin,q-fin.PR
1709.08090,2017-09-23,,q-fin,q-fin.RM
1403.4171,2014-03-17,,q-fin,q-fin.ST
1305.0639,2013-05-03,,q-fin,q-fin.ST
1304.3824,2013-04-13,2016-01-29,q-fin,q-fin.GN
1806.00529,2018-06-01,,q-fin,q-fin.ST
1601.06995,2016-01-26,2016-08-05,q-fin,q-fin.PR
1603.07488,2016-03-24,,q-fin,q-fin.MF
1711.07630,2017-11-20,,q-fin,q-fin.TR
1504.01150,2015-04-05,2015-12-27,q-fin,q-fin.CP
1608.04621,2016-08-16,,q-fin,q-fin.RM
1503.03194,2015-03-11,,q-fin,q-fin.PR
1501.03768,2015-01-15,,q-fin,q-fin.PM
1405.0733,2014-05-04,,q-fin,q-fin.EC
1702.03977,2017-02-13,,q-fin,q-fin.EC
1612.08583,2016-12-27,,q-fin,q-fin.EC
1805.11981,2018-05-29,,q-fin,q-fin.PR
1709.10384,2017-09-29,2017-10-02,q-fin,q-fin.MF
1801.06028,2018-01-18,2018-04-16,q-fin,q-fin.PR
